query_id,query,used,passage_id,rank,score,username,rel,query_cleaned
815647,what is the definition of the word immune?,Q0,msmarco_passage_22_479426283,99,8.485497,Anserini,0,what is the definition of the word immune 
815647,what is the definition of the word immune?,Q0,msmarco_passage_39_158438509,100,8.4804,Anserini,0,what is the definition of the word immune 
260745,how long for alcohol to get out your system,Q0,msmarco_passage_14_560853779,1,15.5025,Anserini,1,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_00_473331526,2,15.2066,Anserini,1,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_24_176056670,3,15.0026,Anserini,1,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_04_100015697,4,14.5409,Anserini,1,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_00_726460713,5,14.4081,Anserini,1,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_04_92021947,6,14.1613,Anserini,1,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_10_191557778,7,14.1282,Anserini,1,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_25_113953525,8,13.8897,Anserini,1,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_31_268359441,9,13.6323,Anserini,1,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_35_321853895,10,13.3145,Anserini,1,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_12_224738813,91,11.613,Anserini,0,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_04_102431230,92,11.5859,Anserini,0,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_04_100014749,93,11.5776,Anserini,0,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_07_70444125,94,11.5634,Anserini,0,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_31_268361227,95,11.558,Anserini,0,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_01_511113358,96,11.5533,Anserini,0,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_31_279241178,97,11.5354,Anserini,0,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_04_99847734,98,11.5274,Anserini,0,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_00_473333245,99,11.5238,Anserini,0,how long for alcohol to get out your system
260745,how long for alcohol to get out your system,Q0,msmarco_passage_37_204996349,100,11.5101,Anserini,0,how long for alcohol to get out your system
49583,beef or lamb bones for dogs,Q0,msmarco_passage_02_99744695,1,18.012699,Anserini,1,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_23_17634236,2,17.348499,Anserini,1,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_02_99742474,3,16.5448,Anserini,1,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_44_62644889,4,16.517599,Anserini,1,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_34_809377939,5,15.9138,Anserini,1,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_27_823860694,6,15.8865,Anserini,1,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_02_99742764,7,15.8599,Anserini,1,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_34_39614578,8,15.5365,Anserini,1,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_34_39615411,9,15.4673,Anserini,1,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_57_761866050,10,15.2837,Anserini,1,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_57_439346881,91,12.985,Anserini,0,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_22_623843583,92,12.9838,Anserini,0,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_62_753226570,93,12.9531,Anserini,0,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_02_99743696,94,12.9466,Anserini,0,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_12_71389589,95,12.9456,Anserini,0,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_44_54223727,96,12.945599,Anserini,0,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_24_523873874,97,12.9447,Anserini,0,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_66_449598757,98,12.9405,Anserini,0,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_37_470873396,99,12.9263,Anserini,0,beef or lamb bones for dogs
49583,beef or lamb bones for dogs,Q0,msmarco_passage_16_719181495,100,12.9199,Anserini,0,beef or lamb bones for dogs
395650,infant developmental psychologist salary,Q0,msmarco_passage_00_68950555,1,16.006001,Anserini,1,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_63_742026478,2,16.005999,Anserini,1,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_66_140122533,3,16.005999,Anserini,1,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_67_908324210,4,15.6578,Anserini,1,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_66_146450124,5,15.5752,Anserini,1,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_09_88206631,6,15.2049,Anserini,1,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_57_674413665,7,15.204899,Anserini,1,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_68_779324259,8,14.7665,Anserini,1,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_29_213775087,9,14.5931,Anserini,1,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_48_417772600,10,14.593099,Anserini,1,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_56_78784555,91,11.472799,Anserini,0,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_68_779323422,92,11.4492,Anserini,0,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_00_625423802,93,11.4071,Anserini,0,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_09_88205425,94,11.4053,Anserini,0,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_57_674412459,95,11.405299,Anserini,0,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_48_78333767,96,11.3684,Anserini,0,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_56_111303917,97,11.3646,Anserini,0,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_08_353423449,98,11.3421,Anserini,0,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_18_773925473,99,11.342099,Anserini,0,infant developmental psychologist salary
395650,infant developmental psychologist salary,Q0,msmarco_passage_25_124946387,100,11.342098,Anserini,0,infant developmental psychologist salary
974641,where does the name katelin come from,Q0,msmarco_passage_04_388140038,1,14.1697,Anserini,1,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_10_264084347,2,13.7175,Anserini,1,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_08_679335718,3,13.4291,Anserini,1,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_08_679335369,4,13.2406,Anserini,1,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_08_679336593,5,12.984,Anserini,1,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_08_679337427,6,12.6472,Anserini,1,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_16_345206782,7,12.3054,Anserini,1,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_10_262585043,8,11.9984,Anserini,1,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_36_93657233,9,11.8081,Anserini,1,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_10_264085256,10,11.7746,Anserini,1,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_04_209741846,91,9.6537,Anserini,0,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_03_539851681,92,9.6388,Anserini,0,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_35_842521697,93,9.638799,Anserini,0,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_05_595822702,94,9.6361,Anserini,0,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_43_426140601,95,9.636099,Anserini,0,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_04_209771058,96,9.6261,Anserini,0,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_38_396440850,97,9.626099,Anserini,0,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_43_406466144,98,9.626098,Anserini,0,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_66_361287378,99,9.626097,Anserini,0,where does the name katelin come from
974641,where does the name katelin come from,Q0,msmarco_passage_43_405961088,100,9.6228,Anserini,0,where does the name katelin come from
208363,how big can the giant manta ray become,Q0,msmarco_passage_36_320734033,1,20.594999,Anserini,1,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_53_89202832,2,19.7127,Anserini,1,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_46_378263065,3,19.480301,Anserini,1,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_07_803098967,4,18.934601,Anserini,1,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_04_87164157,5,18.700199,Anserini,1,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_68_152627149,6,18.6635,Anserini,1,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_60_294924288,7,18.443899,Anserini,1,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_11_373578435,8,18.330999,Anserini,1,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_37_77440286,9,18.278999,Anserini,1,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_46_779390664,10,18.1539,Anserini,1,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_37_77434039,91,15.552199,Anserini,0,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_37_77439394,92,15.5312,Anserini,0,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_34_263491073,93,15.5079,Anserini,0,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_15_58864104,94,15.4909,Anserini,0,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_60_347582781,95,15.4742,Anserini,0,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_52_740256603,96,15.4574,Anserini,0,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_07_803113947,97,15.4553,Anserini,0,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_37_77435772,98,15.4387,Anserini,0,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_28_863142894,99,15.4199,Anserini,0,how big can the giant manta ray become
208363,how big can the giant manta ray become,Q0,msmarco_passage_11_373570840,100,15.4198,Anserini,0,how big can the giant manta ray become
526471,types of bees hairy,Q0,msmarco_passage_01_648520773,1,12.609,Anserini,1,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_25_40871565,2,12.608999,Anserini,1,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_49_454305422,3,12.608998,Anserini,1,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_00_676870427,4,12.2414,Anserini,1,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_49_665305757,5,12.2071,Anserini,1,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_49_454761367,6,12.1296,Anserini,1,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_29_606307600,7,12.11,Anserini,1,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_29_271180863,8,12.0621,Anserini,1,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_56_854400040,9,12.062099,Anserini,1,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_17_177572601,10,11.994,Anserini,1,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_22_170900689,91,10.3198,Anserini,0,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_29_29122585,92,10.319799,Anserini,0,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_56_317682965,93,10.319798,Anserini,0,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_00_676872397,94,10.3192,Anserini,0,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_56_802403474,95,10.2819,Anserini,0,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_40_443146974,96,10.2761,Anserini,0,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_56_804129553,97,10.276099,Anserini,0,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_64_131145015,98,10.276098,Anserini,0,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_06_254872224,99,10.2607,Anserini,0,types of bees hairy
526471,types of bees hairy,Q0,msmarco_passage_11_462260705,100,10.2445,Anserini,0,types of bees hairy
770711,what is medium term monetary policy,Q0,msmarco_passage_09_143799586,1,15.049,Anserini,1,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_19_365214875,2,14.6985,Anserini,1,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_44_689991217,3,14.2171,Anserini,1,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_61_31938715,4,14.217099,Anserini,1,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_61_31937932,5,14.2137,Anserini,1,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_04_403642953,6,14.133,Anserini,1,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_44_690018161,7,13.9616,Anserini,1,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_44_711593187,8,13.9541,Anserini,1,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_04_403476302,9,13.8375,Anserini,1,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_11_507829931,10,13.596,Anserini,1,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_46_170219905,91,11.695399,Anserini,0,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_46_765192898,92,11.6945,Anserini,0,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_34_842182492,93,11.6703,Anserini,0,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_37_190459589,94,11.670299,Anserini,0,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_15_518082771,95,11.6578,Anserini,0,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_63_279993414,96,11.657799,Anserini,0,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_04_161495950,97,11.6464,Anserini,0,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_53_190298893,98,11.6415,Anserini,0,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_04_698933080,99,11.6391,Anserini,0,what is medium term monetary policy
770711,what is medium term monetary policy,Q0,msmarco_passage_51_18793777,100,11.631,Anserini,0,what is medium term monetary policy
971462,where do raccoons sleep,Q0,msmarco_passage_48_476956996,1,14.4197,Anserini,1,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_11_21503831,2,13.2856,Anserini,1,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_61_181578731,3,12.562,Anserini,1,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_04_221815552,4,12.5052,Anserini,1,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_00_168976486,5,12.5006,Anserini,1,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_12_68941236,6,12.1535,Anserini,1,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_11_21514590,7,11.8991,Anserini,1,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_11_21515424,8,11.8629,Anserini,1,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_12_69113630,9,11.7693,Anserini,1,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_54_272786198,10,11.638,Anserini,1,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_31_162814158,91,9.475295,Anserini,0,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_12_212752353,92,9.4704,Anserini,0,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_14_273588155,93,9.401,Anserini,0,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_03_539826141,94,9.3971,Anserini,0,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_45_351845414,95,9.3951,Anserini,0,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_11_20456403,96,9.3821,Anserini,0,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_58_634891261,97,9.3668,Anserini,0,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_08_746143774,98,9.3667,Anserini,0,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_56_613628653,99,9.366699,Anserini,0,where do raccoons sleep
971462,where do raccoons sleep,Q0,msmarco_passage_03_616429437,100,9.3639,Anserini,0,where do raccoons sleep
437865,late effects clinic,Q0,msmarco_passage_37_335857193,1,9.8999,Anserini,1,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_25_318584885,2,9.4027,Anserini,1,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_46_589302487,3,9.305,Anserini,1,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_40_592048427,4,8.7154,Anserini,1,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_60_211965201,5,8.6153,Anserini,1,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_25_318534329,6,8.6004,Anserini,1,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_50_55195105,7,8.5283,Anserini,1,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_40_595563992,8,8.4724,Anserini,1,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_42_567136017,9,8.4196,Anserini,1,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_20_598194624,10,8.4047,Anserini,1,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_25_335761727,91,7.54029,Anserini,0,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_25_336219146,92,7.540289,Anserini,0,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_25_336232191,93,7.540288,Anserini,0,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_25_336244957,94,7.540287,Anserini,0,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_25_336319267,95,7.540286,Anserini,0,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_25_336502027,96,7.540285,Anserini,0,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_25_336558777,97,7.540284,Anserini,0,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_25_337159635,98,7.540283,Anserini,0,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_25_337179145,99,7.540282,Anserini,0,late effects clinic
437865,late effects clinic,Q0,msmarco_passage_25_337281806,100,7.540281,Anserini,0,late effects clinic
278732,how many carbs in wendy's chili,Q0,msmarco_passage_44_668774784,1,17.167299,Anserini,1,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_44_669445383,2,17.167297,Anserini,1,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_31_79472297,3,16.2582,Anserini,1,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_46_114384666,4,15.8721,Anserini,1,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_09_634168427,5,15.4149,Anserini,1,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_61_272888792,6,15.414899,Anserini,1,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_44_665822978,7,15.2534,Anserini,1,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_44_668627214,8,15.253399,Anserini,1,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_40_542232386,9,15.1338,Anserini,1,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_44_668775189,10,15.0009,Anserini,1,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_00_869964418,91,11.7401,Anserini,0,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_36_861707486,92,11.740099,Anserini,0,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_53_226209532,93,11.740098,Anserini,0,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_64_253188502,94,11.740097,Anserini,0,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_51_664801760,95,11.7305,Anserini,0,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_22_308992853,96,11.7175,Anserini,0,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_61_43151966,97,11.717499,Anserini,0,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_33_197679449,98,11.7088,Anserini,0,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_09_634181335,99,11.7034,Anserini,0,how many carbs in wendy is chili
278732,how many carbs in wendy's chili,Q0,msmarco_passage_01_545112029,100,11.7021,Anserini,0,how many carbs in wendy is chili
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_04_112815765,1,22.7295,Anserini,1,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_13_338863794,2,22.303101,Anserini,1,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_13_338862935,3,21.813299,Anserini,1,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_13_338864191,4,20.496099,Anserini,1,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_13_338864590,5,20.4195,Anserini,1,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_65_784986742,6,19.699499,Anserini,1,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_13_338861631,7,19.627001,Anserini,1,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_40_290778496,8,19.547199,Anserini,1,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_04_112816628,9,19.0653,Anserini,1,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_13_338859545,10,18.657101,Anserini,1,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_49_129800294,91,13.4601,Anserini,0,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_17_61133002,92,13.4546,Anserini,0,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_34_142637324,93,13.4528,Anserini,0,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_11_536062821,94,13.4472,Anserini,0,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_08_772669238,95,13.4443,Anserini,0,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_39_324439747,96,13.4367,Anserini,0,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_43_137353617,97,13.4301,Anserini,0,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_60_533155142,98,13.4028,Anserini,0,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_43_335432394,99,13.3913,Anserini,0,how much halloween candy is sold each year in the us
320165,how much halloween candy is sold each year in the us,Q0,msmarco_passage_62_857495857,100,13.3744,Anserini,0,how much halloween candy is sold each year in the us
699928,what is a sidepath,Q0,msmarco_passage_04_544806275,1,11.5756,Anserini,1,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_04_544812666,2,10.3754,Anserini,1,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_00_332389507,3,10.3181,Anserini,1,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_00_332391074,4,10.1776,Anserini,1,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_64_584508295,5,9.5328,Anserini,1,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_64_581561809,6,9.4604,Anserini,1,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_64_583347975,7,9.460399,Anserini,1,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_64_583621584,8,9.460398,Anserini,1,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_64_582153506,9,9.4246,Anserini,1,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_04_544807196,10,9.3891,Anserini,1,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_64_581894564,91,7.262993,Anserini,0,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_64_581897979,92,7.262992,Anserini,0,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_64_582268097,93,7.262991,Anserini,0,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_64_582496438,94,7.26299,Anserini,0,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_64_582917365,95,7.262989,Anserini,0,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_64_583118135,96,7.262988,Anserini,0,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_64_584261257,97,7.262987,Anserini,0,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_64_584448835,98,7.262986,Anserini,0,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_64_584599230,99,7.262985,Anserini,0,what is a sidepath
699928,what is a sidepath,Q0,msmarco_passage_64_584790126,100,7.262984,Anserini,0,what is a sidepath
659630,what files do dvd players read,Q0,msmarco_passage_37_280462888,1,15.3884,Anserini,1,what files do dvd players read
659630,what files do dvd players read,Q0,msmarco_passage_54_437130910,2,14.6139,Anserini,1,what files do dvd players read
